0.0,0.0,0.0,0.571428571429,0.44,0.44,0.44,0.0989730252252,0.00213987811634,0.168,0.094,0.0,0.0,0.0,0.0,0.0,0.37,0.42,0.0,0.0,0.37,0.37,0.0110098718757,0.104927936583,0.00239697231834,0.0489588839572,0.0,0.0,0.31231884058,0.00306027249135,0.0553197296753,0.42,0.42,0.17,-0.17,0.34,0.17,-0.23,0.4,0.00577203719723,0.14,-0.1,0.24,0.16,0.34,0.000292077067941,368.88532508,368.88532508,368.88532508,368.88532508
0.0257699560025,0.0116492949111,0.0251379521766,0.77763897564,2.15,2.15,2.15,0.343355227203,0.0127892629387,0.526,0.558,0.0251466890193,0.0355029585799,0.00253592561285,0.0383631713555,0.0615784908933,2.44,1.43,3.71048252912e-05,0.00609137302184,2.44,2.44,0.389683983861,0.62424673316,0.0164257959557,0.128163161461,-0.25,0.00233277870216,0.142693266833,0.00487751971894,0.06983924197,1.43,1.43,0.41,-0.37,0.78,0.55,-0.54,1.09,0.0166330678071,0.58,-0.5,1.08,0.72,1.63,0.00426561272845,580.489059266,580.489059266,580.489059266,580.489059266
0.0219318712086,0.0471827759963,0.0453504351809,0.424988388295,2.43,2.43,2.43,0.3294075113,0.0176209770766,0.703,0.662,0.0173761946134,0.0490797546012,0.00876424189308,0.0557029177719,0.115211521152,4.04,2.83,0.00303172413793,0.0550610945944,4.04,4.04,0.864041544571,0.929538350242,0.0129721009958,0.113895131572,-0.8,0.0131563686088,0.706296296296,0.0134464004162,0.115958615101,2.83,2.83,0.94,-0.72,1.66,0.41,-0.69,1.1,0.0121431007729,0.61,-0.47,1.08,0.68,1.42,0.0259037871698,274.279163622,274.279163622,274.279163622,274.279163622
0.0,0.0,0.0,0.470282317979,0.52,0.52,0.52,0.0823734542583,0.00838141844674,0.089,0.11,0.0,0.00274473924977,0.0,0.0,0.00188146754468,3.59,1.3,0.00119461305057,0.0345631747756,3.59,1.81,0.0860328962058,0.293313648175,0.00795497645049,0.0891906746835,-0.2,0.00289617700624,0.926460017969,0.0042704476347,0.0653486620727,1.3,1.3,0.19,-0.21,0.4,0.26,-0.29,0.55,0.00350647449666,0.13,-0.13,0.26,0.42,0.81,0.00024283184049,12.1403879562,12.1403879562,12.1403879562,12.1403879562
0.0648553900088,0.0313293818798,0.0609652836579,0.45438748914,2.33,2.33,2.33,0.355419056562,0.0198830071323,0.328,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272329716162,274.397871418,274.397871418,274.397871418,274.397871418
0.0,0.0224066390041,0.0124481327801,0.534468085106,1.43,1.43,1.43,0.252340065277,0.0138570009011,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00306036970066,105.658650335,105.658650335,105.658650335,105.658650335
0.00600150037509,0.0152949745084,0.0109249817917,0.876396128071,3.96,3.96,3.96,0.374742004172,0.00742626622839,0.338,0.67,0.0209497206704,0.0212464589235,0.0,0.0215517241379,0.0177514792899,1.78,0.93,0.00211581336504,0.0459979713144,1.78,1.78,0.0667362826234,0.258333665292,0.00729048275862,0.0853843238459,-0.71,0.0065477148157,0.077782369146,0.00291073407848,0.0539512194346,0.93,0.93,0.3,-0.29,0.59,0.49,-0.36,0.85,0.00973153217598,0.46,-0.59,1.05,0.29,0.62,0.0153198206225,2640.7773941,2640.7773941,2640.7773941,2640.7773941
0.0414165666267,0.031652989449,0.0257913247362,0.522673031026,1.42,1.42,1.42,0.166133900281,0.0120502623907,0.519,0.526,0.0281074328545,0.0395977372722,0.0,0.0524984187223,0.055733504164,3.08,1.51,0.00108780297828,0.0329818583206,3.08,3.08,0.466751242409,0.683191951364,0.0136105835423,0.116664405636,-0.33,0.00359180124224,0.296225946617,0.00635552521122,0.079721547973,1.51,1.51,0.58,-0.6,1.18,0.76,-0.96,1.72,0.0178836626673,0.48,-0.44,0.92,0.71,1.68,0.00595557280353,935.16963099,935.16963099,935.16963099,935.16963099
0.0330222541278,0.0171062009979,0.0167498218104,0.46434969545,2.97,2.97,2.97,0.369010103218,0.0136821917302,0.268,0.449,0.0220440881764,0.0192307692308,0.0263157894737,0.0286298568507,0.0344467640919,3.66,0.78,0.00154627518,0.0393227056546,3.66,3.66,0.391761305981,0.625908384654,0.0118488102646,0.108852240513,-0.36,0.00490799576746,0.859950396825,0.00637876966498,0.0798672001824,0.78,0.78,0.19,-0.24,0.43,0.38,-0.34,0.72,0.0058389983127,0.25,-0.27,0.52,0.43,0.85,0.00715715809787,789.604552164,789.604552164,789.604552164,789.604552164
0.00117233294256,0.01679731243,0.0123180291153,0.850521436848,1.13,1.13,1.13,0.212401232934,0.0102222890989,0.282,0.498,0.0222772277228,0.0837563451777,0.0,0.127604166667,0.18956043956,2.28,0.9,0.0,0.0,2.28,2.28,0.412910943079,0.642581468048,0.00922806019851,0.0960627929977,-0.15,0.000344794188862,0.0793961352657,0.00106703680036,0.0326655292374,0.9,0.9,0.23,-0.25,0.48,0.44,-0.41,0.85,0.0112106842392,0.19,-0.22,0.41,0.56,0.89,0.0278096591895,2843.00744806,2843.00744806,2843.00744806,2843.00744806
