1.169527,0.3593868606592443,-29.189090000000004,-9.159752947682236,40.5345,17.463468574409582,-0.05864055,-0.005284202502489373,0.7171496,0.10033473729298246,10.032893276589963,-25.8547,-42.36265,0.009191747287601216,0.5785627351029015,-5.168636,45.05919,11.593598373903507,1343.881,703.2576344635628,-102.5535373979914,1045.5,21.3862,-108.25180820350876,-110.21478146136978,13.11215,31.69538,-43.86255,-49.12003,-69.96911999999999,-11.488004520670206,-52.5503,-9.76988492989024,40.79736,42.47493,28.12285,-30.543440000000004,144.0684,116.72835368740515,-11.83748,-10.24106,-11.61792,-14.74023,11.67444,11.27915,9.264036,-8.99377,3.125085,3.840003,-3.33252,7.28459,6.092584,-4.94301,-0.0008795590146922965,-4.4349440000000016,0.00020334547654173214,0.0007409927443770077,4.843349,-4.753779,4.119138,-4.492103,2.937419,0.3670993893977782,-29.189090000000004,40.5345,-0.05864055,-0.006079067558465602,0.10399358262132136,45.05919,1406.212120249464,11.56578,-49.12003,40.79736,141.512,117.3516961547457,-10.24106,11.67444,-3.33252,6.092584,-4.94301,0.7171496,0.09917618327554993,-3.872798,-38.88633,0.05904719790666665,-3.5637273943166665,0.0014512933849999974,0.7171496,0.09917618327554993,-3.872798,-38.88633,0.05904719790666665,-3.5637273943166665,0.0014512933849999974,3.9720955423743782,0.4087664,0.0525108183857607,3.690615543269312,1.5764289999999996,44.05
2.158345,0.4189975922135843,-35.93837,-11.099578364282166,49.21393,19.472574295958808,-0.06676855,-0.007557059460636866,2.217946,0.17291573187934398,8.587830339583613,-38.9569,-62.78346,0.011814380417368386,0.5819378760864703,-4.098406,54.29095,13.691689978887752,1462.629,701.3763085720129,-107.75255780774323,1025.688,24.77584,-114.9370171825334,-116.7171459280517,19.8126,30.88507,-51.80035,-73.96266,-83.19294000000002,-23.628097866845746,-69.95154000000001,-19.995997234494236,41.61406,41.94842,36.53946,-42.36026,154.1217,116.7877261948592,-11.74315,-12.10904,-17.46718,-17.402260000000002,13.09251,15.53146,11.73884,-10.86643,5.168794,4.500073,-3.939168,8.880713,5.8845730000000005,-4.807831,-8.900973518781201e-06,-5.982532,-0.00030475738238699334,3.221890302720304e-05,5.292797,-5.660229,6.172472,-5.083305,2.890079,0.42708709845238096,-35.93837,49.21393,-0.06519505,-0.009400026485880238,0.1710065179357143,54.29095,1404.7350324761906,19.8126,-59.81988000000001,34.42756,142.3471,118.70361886904762,-11.40786,10.68987,-3.751917,5.8845730000000005,-4.807831,2.217946,0.22288996182935747,-0.5855351,0.0,0.015029681155833353,-2.1427956897575,-0.0029852848591666804,2.217946,0.22288996182935747,-0.5855351,0.0,0.015029681155833353,-2.1427956897575,-0.0029852848591666804,0.6518218657685253,0.7201529999999999,0.09261331582313398,0.31067380856539906,0.09022400000000008,105.34999999999998
2.017728,0.3779579263912791,-32.54678,-9.428281531192155,44.66899,17.000555123513802,-0.06024685,-0.0025043985168875897,1.547567,0.14351282671007212,6.996671168983744,-43.46902,-37.41345,0.007889920156934429,0.4697713453071376,-4.740659,48.25955,10.001406649374116,1335.754,692.8062901599934,-123.72737917836706,1056.433,16.63474,-130.00999665579118,-131.51350070940896,21.27203,28.85541,-57.0264,-51.25568,-69.87923,-17.40611389994087,-82.84374,-18.35506229584227,45.0463,48.69149,47.49261,-50.01757,154.8195,114.07390962121842,-11.80069,-10.27562,-16.047539999999998,-17.15859,13.319679999999998,14.71426,11.05071,-13.437170000000002,4.934977,3.978319,-3.861062,6.881052,6.0028169999999985,-5.963612,0.00031256126793261527,-6.649854,0.0004981852890252778,-1.3886685072522045e-05,4.830222,-5.388261,4.267837,-6.552881,3.193234,0.5112424157088122,-28.32333,40.11973,-0.04369384,-0.009078949211111112,0.21013783160919536,40.13568,1355.803822605364,12.78364,-28.27153,33.93417,136.3214,123.49642318007662,-7.619173,9.274203,-3.67381,4.630801,-4.377857,0.7894211,0.13799670777026604,0.0,-0.1715933,-0.0007803700975000361,-0.8847703316999999,0.0036979323155555462,0.7894211,0.13799670777026604,0.0,-0.1715933,-0.0007803700975000361,-0.8847703316999999,0.0036979323155555462,1.4439630075863097,0.4660058,0.08601880394384713,0.8111019448390993,0.33813400000000016,73.53000000000002
1.10217,0.2445577963431244,-28.1905,-9.338922775558265,41.89103,17.00743066532215,-0.04964948,-0.00438702618217414,0.5873439,0.06034032934472769,5.334384731997176,-14.32486,-33.66794,0.010119064939548913,0.4674846732440772,-6.2648980000000005,43.604,7.2211081759603095,1187.43,715.1872791415332,-124.19270177620018,1080.162,20.78117,-129.40009266923323,-130.38647077523908,13.52305,29.97717,-29.2783,-46.62577,-65.79079,-14.262527178861113,-58.83501999999999,-11.25232694386566,48.08555,37.79315,28.07138,-41.03911,137.4803,107.71293420155581,-7.39647,-10.07088,-15.37962,-13.44546,9.914766,11.28323,11.60479,-8.950356,2.988249,3.86209,-3.506586,5.486468,5.347691,-4.447089,0.00010242379435364527,-5.364053,0.0003906038486440708,0.00014222379752119616,4.337087,-4.561978,3.960582,-3.849683,3.144943,0.2579283803424657,-26.71313,39.67769000000001,-0.03951549,-0.00874055150602363,0.06700854158424659,40.99174,1443.7582096232873,10.37049,-37.90997,34.72075,132.102,110.26028729452055,-8.570730000000001,9.49698,-3.506586,4.991759,-4.059469,0.3784791,0.06598018647061843,-0.9813488,-32.78911,-0.04378826081500002,-6.718584794444166,0.011069144555833329,0.3784791,0.06598018647061843,-0.9813488,-32.78911,-0.04378826081500002,-6.718584794444166,0.011069144555833329,-0.6732907539103419,0.36970790000000003,0.04446610843427895,-0.5413447311812599,0.06379000000000024,67.03000000000003
2.353132,0.3795895719114432,-31.050320000000006,-10.852730235891658,42.36165,18.36761764067275,-0.05322355,-0.003746404466247729,2.184797,0.13861906266494534,8.198158769291947,-24.38776,-38.86662000000001,0.011026469385637195,0.6018976609262487,-4.141792,46.1763,11.747501217952125,1316.664,654.193584419538,-101.57493989969713,980.5286,21.75694,-109.9948193027754,-111.40352134804344,17.442829999999994,29.48006,-36.65769,-48.53651,-72.23807,-19.481499676155906,-69.54436,-18.11172180461737,40.42719,42.01156,36.48333,-48.80576,156.8248,115.85672508922396,-8.42729,-9.246875,-13.36567,-16.81479,13.9037,17.19953,10.62102,-12.5947,4.774846,3.700394,-3.790155,6.087518,5.657498,-6.009649,0.0014799008013624301,-4.8615650000000015,-0.0004435487084078032,-0.0007008347347350983,3.947623,-4.619699,4.527339,-5.530028,2.846928,0.3462326685324232,-31.050320000000006,41.8914,-0.04523697,-0.002263527799784983,0.10949095902047784,46.1763,1379.9818258361774,17.442829999999994,-48.53651,27.745240000000006,147.0617,114.69885606825942,-9.246875,10.148,-3.727977,5.657498,-4.349711,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,51.38
1.424503,0.2993963990672269,-30.2694,-11.039024617800932,45.58473,19.62030587408777,-0.04739790000000001,-0.005225943321037554,0.786608,0.08281678325193463,9.609116662634174,-19.27997,-50.28854000000001,0.009116448981006536,0.5414217745060691,-3.778242,46.63526,11.015822325303457,1292.306,688.4202710177403,-105.10200876083849,1032.728,18.53946,-112.03273091004108,-114.38953996069095,20.07957,24.10376,-34.25007,-56.03469000000001,-59.32574,-14.117559881297556,-45.13203,-13.570447897634866,31.793940000000006,43.62626,37.40358,-38.38153,144.9566,112.72298196378573,-11.16508,-11.0739,-11.94279,-10.93668,8.865199,10.77345,10.52541,-9.357722,2.742451,3.544846,-3.836443,5.313195,4.438999,-4.320791000000002,0.00012816644670524867,-4.655246,0.0006349832701325348,-7.314983184618411e-05,3.869382,-4.493361,4.999593,-4.150613,3.108966,0.3034105608333333,-30.138790000000004,43.44133,-0.04315953,-0.007475960545458332,0.10142445508333334,46.63526,1468.5705124999995,17.3353,-28.930740000000004,20.54356,129.0064,113.2388575,-6.275106,7.546436,-3.24541,2.887202,-3.090738,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,36.86000000000001
1.6036860000000002,0.2654494553061024,-25.78303,-8.23312448653407,37.98129,15.844894374125152,-0.05409099,0.002613237144382745,1.225685,0.0646757659311811,6.7492477239616155,-19.80141,-35.7702,0.0048311009008623566,0.31997054697849786,-4.1825199999999985,39.63166,6.513946911175046,1327.317,749.3269872350088,-145.07706128349463,1101.812,21.40816,-147.48226155306426,-148.37304464771108,12.68731,28.88492,-32.1038,-42.83488,-46.07766,-9.115716002812778,-54.22582,-10.619271210027962,40.8955,32.029540000000004,31.42234,-58.88321,146.4906,110.1941756351249,-10.29725,-10.32216,-10.31521,-11.68476,9.619208,12.48999,9.861814,-10.45221,3.063118,3.727777,-4.496476,5.8185400000000005,4.8511419999999985,-5.218594,-0.00010412440035578919,-4.251118,-8.640327273277642e-05,0.0005527288874981048,4.067205,-4.414033,4.369561,-5.53848,3.151711,0.32620463354330714,-24.42396,34.82288,-0.05409099,0.0011613848423769814,0.08560886529133857,39.0323,1452.5657509186349,12.68731,-42.83488,38.45502000000001,146.4906,114.68987713648292,-10.32216,9.619208,-3.060078,3.748082,-4.200977,0.3201684,0.053296138589120336,-0.4592087,-34.531220000000005,0.003861066546842104,-5.864507504511,-0.014524076009999994,0.3201684,0.053296138589120336,-0.4592087,-34.531220000000005,0.003861066546842104,-5.864507504511,-0.014524076009999994,0.8416873292784572,0.1136239,-0.0008875778984650252,0.9275616061097932,-0.11835400000000007,86.53999999999998
1.773398,0.31621939757030826,-33.07528,-9.55329140383591,47.31134,17.706015158896754,-0.05768171,-0.0015964213222618387,0.9467563,0.10125206853411756,8.225134284560147,-34.4758,-46.27439,0.009431175064389664,0.4155907921733497,-4.546515,52.83914,9.947814432017184,1482.078,737.5488075490997,-129.47816959113902,1034.338,22.00767,-135.10557512305985,-136.3047178451105,16.28864,30.79724,-50.54177,-57.31802,-77.46200999999998,-16.01705017865981,-69.40046,-18.524982057042198,31.75287,57.65435,30.84083,-49.87902,149.4877,111.5388797463694,-9.4324,-13.38813,-17.7468,-15.50675,12.81409,15.311279999999998,11.14116,-13.86497,5.755414,4.734388,-4.468312999999998,5.9306160000000006,5.1892830000000005,-5.3721440000000005,0.0002602140437076395,-6.891118,0.0004743859035268969,0.0003208948156719203,5.37159,-4.91369,4.740107,-6.5243910000000005,2.500262,0.3564610527777778,-31.70295,42.54911,-0.05768171,-0.006752245836765206,0.12273281257017545,48.50875,1389.4567886549708,15.457720000000002,-57.31802,21.38615,135.6628,114.97437214035088,-13.38813,9.849081,-4.468312999999998,4.604697,-4.460984,0.9467563,0.1379304028422265,-0.3592837,0.0,0.003650160717499986,-4.259874903020002,0.0003825898840000193,0.9467563,0.1379304028422265,-0.3592837,0.0,0.003650160717499986,-4.259874903020002,0.0003825898840000193,-0.3034964698398621,0.7966259999999998,0.08478721229604433,-0.3955758842802553,0.2507820000000001,88.44000000000004
2.270603,0.518721005958365,-34.89608,-13.767509579929445,51.58512,23.66687415524049,-0.05730631,-0.005874517907026186,2.290355,0.2341100666792446,10.219144055807881,-41.26265,-57.9523,0.01076011185963647,0.5565323366834565,-4.799474,51.9616,14.062470720549095,1396.195,715.3572432886833,-94.04072563735579,966.9432,23.19419,-102.01873873706724,-105.54093193084307,21.54125,42.30832,-54.07574,-67.72975,-79.13414,-20.559065742819158,-86.46942,-26.019685298452806,45.47807,63.10881,42.36233,-52.73371,162.0703,120.52810592653965,-14.35494,-13.86418,-17.80687,-18.93327,13.23392,21.45949,12.6052,-11.88399,4.670415,4.814957,-4.251074,7.012982000000001,6.4718870000000015,-5.715776,0.00017690952547314243,-5.974657,0.0003556793795843685,9.13669125258933e-05,6.8189600000000015,-6.681736999999999,5.480102,-6.399673,5.263578,0.4657719299006622,-32.24585,45.0848,-0.05302325,-0.005240070094735264,0.1875822251142384,49.02577,1391.6226976986754,17.012439999999998,-67.72975,29.60631,154.9215,119.82229901821194,-13.86418,12.34381,-4.251074,5.269555,-5.605169,2.287526,0.26135376009985445,-2.5485290000000003,-8.073256,-0.0,-1.64236752424071,0.0018833667551612923,2.287526,0.26135376009985445,-2.5485290000000003,-8.073256,-0.0,-1.64236752424071,0.0018833667551612923,-0.5306281701238031,0.4936225000000001,0.05416513673834339,-0.07005322087041678,0.463555,216.63
3.577948,0.3577377113908444,-28.35391,-7.748602549074823,39.97258,14.551379220469705,-0.04446645,-0.002890998122852279,2.79243,0.11052057729653778,5.923239113848047,-22.12786,-57.30339,0.008001078415060588,0.4289946531967687,-4.744248000000002,43.64465,6.791005416387768,1315.619,699.462618734372,-133.6280363976382,1112.872,21.59963,-137.6071376494172,-137.94709897214906,11.40775,22.51031,-36.56181,-67.95566,-63.92475,-12.722460502960965,-58.02111,-17.895760327506633,66.53435999999999,47.43766,32.390809999999995,-43.24348,173.0699,114.90887315900791,-8.09827,-14.70779,-13.38911,-13.46939,10.62435,11.9499,11.69121,-9.31338,3.813151,4.329497,-4.445638,5.494411,5.377974,-5.12745,0.00010687372370698242,-5.224895,8.163898577196581e-06,-0.00012627565579696298,4.099865,-4.318183,4.357078,-4.466246,3.826598,0.34029113893376417,-25.38665,35.55618,-0.04326698,-0.0039695719620258495,0.10917483513731824,41.59077,1410.8368382875603,11.40775,-51.8249,25.76052,136.0376,114.47663386106623,-10.74052,9.453279,-3.696393,5.128722,-4.445735,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,36.12999999999999
