filename,nwords,Anger_EmoLex,Anticipation_EmoLex,Disgust_EmoLex,Fear_EmoLex,Joy_EmoLex,Negative_EmoLex,Positive_EmoLex,Sadness_EmoLex,Surprise_EmoLex,Trust_EmoLex,Valence,Valence_nwords,Arousal,Arousal_nwords,Dominance,Dominance_nwords,pleasantness,attention,sensitivity,aptitude,polarity,Powgain_Lasswell,Powloss_Lasswell,Powends_Lasswell,Powaren_Lasswell,Powcon_Lasswell,Powcoop_Lasswell,Powaupt_Lasswell,Powpt_Lasswell,Powdoct_Lasswell,Powauth_Lasswell,Powoth_Lasswell,Powtot_Lasswell,Rcethic_Lasswell,Rcrelig_Lasswell,Rcgain_Lasswell,Rcloss_Lasswell,Rcends_Lasswell,Rctot_Lasswell,Rspgain_Lasswell,Rsploss_Lasswell,Rspoth_Lasswell,Rsptot_Lasswell,Affgain_Lasswell,Affloss_Lasswell,Affpt_Lasswell,Affoth_Lasswell,Afftot_Lasswell,Wltpt_Lasswell,Wlttran_Lasswell,Wltoth_Lasswell,Wlttot_Lasswell,Wlbgain_Lasswell,Wlbloss_Lasswell,Wlbphys_Lasswell,Wlbpsyc_Lasswell,Wlbpt_Lasswell,Wlbtot_Lasswell,Enlgain_Lasswell,Enlloss_Lasswell,Enlends_Lasswell,Enlpt_Lasswell,Enloth_Lasswell,Enltot_Lasswell,Sklasth_Lasswell,Sklpt_Lasswell,Skloth_Lasswell,Skltot_Lasswell,Trngain_Lasswell,Trnloss_Lasswell,Tranlw_Lasswell,Meanslw_Lasswell,Endslw_Lasswell,Arenalw_Lasswell,Ptlw_Lasswell,Nation_Lasswell,Anomie_Lasswell,Negaff_Lasswell,Posaff_Lasswell,Surelw_Lasswell,If_Lasswell,Notlw_Lasswell,Timespc_Lasswell,formlw_Lasswell,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,joy_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,polarity_nouns_component,polarity_verbs_component,virtue_adverbs_component,positive_nouns_component,respect_component,trust_verbs_component,failure_component,well_being_component,economy_component,certainty_component,positive_verbs_component,objects_component
dev_001.txt, 9, 0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.111111111111,0.0,6.62,0.735555555556,5.42,0.602222222222,5.11,0.567777777778,0.135,0.225,-0.124,0.432,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.222222222222,0.111111111111,-1.3431338,0.0493333333333,1.01166666667,1.99868111111,0.0,0.203264444444,0.296777777778,0.0638888888889,0.309026,0.109387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254888888889
dev_002.txt, 28, 0.0,0.0714285714286,0.0,0.0,0.142857142857,0.0,0.178571428571,0.0,0.0714285714286,0.107142857143,7.95333333333,0.852142857143,5.48,0.587142857143,6.42333333333,0.688214285714,0.309125,0.170625,-0.051625,0.293375,0.2415,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0357142857143,0.0,0.0714285714286,0.0,0.0,0.0357142857143,0.0357142857143,0.0714285714286,0.0,0.0,0.0357142857143,0.0357142857143,0.0,0.0,0.0357142857143,0.0714285714286,0.0,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0357142857143,0.0,0.0,0.0357142857143,0.0357142857143,-1.5063752,0.0724642857143,0.656142857143,0.455296428571,2.01314142857,1.22097595238,0.0,0.0205357142857,0.61361675,0.346704,0.2885,0.0,0.0617857142857,0.809321428571,0.0925714285714,0.108928571429,0.0204285714286,0.215392857143,0.0,0.353595238095
dev_003.txt, 15, 0.0,0.0666666666667,0.0666666666667,0.0,0.133333333333,0.0,0.133333333333,0.0,0.0,0.133333333333,6.2475,1.666,4.98,1.328,5.3575,1.42866666667,0.294,0.103,-0.049,0.45,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0666666666667,0.0,0.0,0.0666666666667,0.133333333333,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0666666666667,-1.45131653333,0.0716,0.6002,0.482941666667,5.90266666667,1.06986266667,0.236783333333,0.0,1.414479,1.7835268,0.0,0.904133333333,0.0,0.400733333333,0.0,0.54385,0.0,0.0882,0.935666666667,0.0965333333333
dev_004.txt, 35, 0.0,0.114285714286,0.0,0.0,0.171428571429,0.0,0.171428571429,0.0285714285714,0.0285714285714,0.0857142857143,7.33,1.25657142857,5.855,1.00371428571,5.89,1.00971428571,0.28325,0.08575,0.0,0.154,0.17425,0.0,0.0,0.0,0.0,0.0,0.0571428571429,0.0,0.0,0.0,0.0,0.0,0.0571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714,0.0285714285714,0.0,0.0,0.0285714285714,0.0285714285714,0.0,0.0571428571429,0.0,0.0,0.0,0.0,0.0571428571429,0.0571428571429,0.0857142857143,0.0,0.0285714285714,0.0857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714,0.0285714285714,0.0,0.0,0.0571428571429,0.0,-1.523418,0.0786,0.228710714286,0.552132142857,6.55662666667,0.403220571429,0.0141428571429,0.0464857142857,1.09032838889,0.0,0.577,0.0,0.0,0.716528571429,0.0,0.261438095238,0.0,0.0539428571429,0.0,0.156098412698
dev_005.txt, 8, 0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,6.94333333333,2.60375,5.71333333333,2.1425,5.79666666667,2.17375,0.554,0.5145,-0.062,0.216,0.4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,-1.344682,0.13425,0.574125,2.38405,0.117125,1.9927025,0.0,0.0,0.685802333333,0.0,0.0,0.0,0.0,0.837625,0.0,0.0,0.0,0.0,0.0,0.0
dev_006.txt, 4, 0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,7.045,3.5225,5.425,2.7125,5.76,2.88,0.982,0.978,0.0,0.803,0.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.25,-1.4355236,0.0,0.12725,3.065175,8.22421,1.46229,0.0,0.0,1.287908,0.0,0.0,0.0,0.0,0.24825,0.0,0.0,0.0,0.14125,0.0,0.1505
dev_007.txt, 16, 0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,7.01,1.7525,5.4275,1.356875,5.7,1.425,0.7365,0.0201666666667,0.0,0.676833333333,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,-1.5149984,0.0331875,0.0954375,0.2531625,5.925925,1.0189625,0.0,0.0,0.971579333333,0.0,0.0,0.945375,0.0,0.061125,0.0,0.19175,0.03575,0.0826875,0.0,0.037625
dev_008.txt, 35, 0.0,0.0857142857143,0.0,0.0285714285714,0.171428571429,0.0,0.2,0.0,0.0,0.114285714286,7.94,1.13428571429,5.94,0.848571428571,6.266,0.895142857143,0.499333333333,0.0962666666667,-0.0364,0.4668,0.342066666667,0.0,0.0,0.0,0.0,0.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0285714285714,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0857142857143,0.0,0.0857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714,0.0571428571429,0.0,0.0857142857143,0.0285714285714,0.0,0.0,0.0,0.0285714285714,0.0571428571429,0.0285714285714,0.0,0.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0285714285714,0.0,0.0285714285714,0.0285714285714,0.0,0.0,0.0285714285714,0.0571428571429,0.0,0.0,0.0,0.0285714285714,-1.550142,0.123971428571,0.547523809524,0.978607142857,2.95070171429,1.20538495238,0.0179714285714,0.0378571428571,1.34266044444,0.406425,0.577,0.8772,0.0,0.4174,0.0,0.18380952381,0.527742857143,0.0917428571429,0.0,0.131926984127
dev_009.txt, 16, 0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,7.37666666667,1.383125,5.26666666667,0.9875,5.76666666667,1.08125,0.0163333333333,0.065,0.0,0.0323333333333,0.0376666666667,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.125,0.125,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,-1.4338344,0.475916666667,1.2585,-0.0107875,5.88688333333,1.00267083333,0.0,0.0359375,0.336775,-0.250303,0.0,0.0,0.0,0.04075,0.0,0.0,0.0,0.1940625,0.0,0.0
dev_010.txt, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dev_011.txt, 30, 0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.133333333333,0.0,0.0,0.133333333333,6.69833333333,1.33966666667,6.02666666667,1.20533333333,5.53666666667,1.10733333333,0.2897,0.2749,-0.1283,0.24,0.2234,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0333333333333,0.0,0.1,0.0,0.0,0.0333333333333,0.0333333333333,0.0666666666667,0.0,0.0333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0333333333333,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.1,0.0666666666667,0.9105408,0.0692666666667,1.33813333333,-0.232455,0.0157,1.221592,0.0,0.0350666666667,1.25555374286,0.0,0.0,0.0,0.0,0.1324,0.0,0.451766666667,0.0,0.173333333333,0.0,0.178033333333
dev_012.txt, 51, 0.0,0.117647058824,0.0,0.0196078431373,0.21568627451,0.0,0.21568627451,0.0,0.0980392156863,0.0392156862745,7.69166666667,1.80980392157,6.16666666667,1.45098039216,6.185,1.45529411765,0.398692307692,0.0278461538462,-0.0493076923077,0.422615384615,0.309076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431373,0.0,0.0,0.0,0.0,0.0196078431373,0.0,0.0196078431373,0.078431372549,0.0980392156863,0.0392156862745,0.0,0.0392156862745,0.0196078431373,0.078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745,0.0,0.0392156862745,0.0,0.0,0.0,0.0,0.0196078431373,0.0196078431373,0.0392156862745,0.0,0.0,0.0392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0980392156863,0.0,-1.53231463529,0.533789215686,0.49231127451,0.814382072829,2.34755462185,0.934799215686,0.0123333333333,0.0,1.95587883761,0.9133075,0.0,0.870862745098,0.827720588235,0.319360294118,0.0,0.174333333333,0.0,0.0889019607843,0.915215686275,0.0165882352941
dev_013.txt, 4, 0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,-0.029,0.0,-0.076,-0.18,-0.095,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.38375,0.1165,0.12175,0.27275,0.421,-0.299822,0.0,0.0,0.0,0.0,0.12225,0.383,0.0,0.0,0.0,0.0,0.0
dev_014.txt, 89, 0.0112359550562,0.0898876404494,0.0,0.0337078651685,0.0898876404494,0.0,0.112359550562,0.0,0.0786516853933,0.0898876404494,6.525,0.586516853933,4.91125,0.441460674157,5.42125,0.487303370787,0.210217391304,0.324434782609,-0.078652173913,0.348913043478,0.27052173913,0.0,0.0224719101124,0.0,0.0,0.0,0.0112359550562,0.0,0.0,0.0,0.0,0.0224719101124,0.0561797752809,0.0112359550562,0.0,0.0,0.0,0.0,0.0112359550562,0.0,0.0224719101124,0.0112359550562,0.0337078651685,0.0337078651685,0.0,0.0224719101124,0.0337078651685,0.0561797752809,0.0,0.0,0.0112359550562,0.0112359550562,0.0112359550562,0.0,0.0112359550562,0.0,0.0,0.0224719101124,0.0224719101124,0.0,0.0,0.0,0.0561797752809,0.0561797752809,0.0,0.0112359550562,0.0112359550562,0.0224719101124,0.0224719101124,0.0,0.0,0.0,0.0112359550562,0.0,0.0224719101124,0.0112359550562,0.0,0.0,0.0112359550562,0.0674157303371,0.0449438202247,0.0,0.0786516853933,0.0786516853933,-1.50705870562,0.317370786517,1.32844707274,0.795330898876,3.1810167191,0.546060449438,0.0278988764045,0.0629438202247,0.559664309179,1.58267,0.0,0.0,0.11096988764,0.472562980485,0.235163808397,0.131105168539,0.524253932584,0.125101123596,0.0,0.185912359551
dev_015.txt, 32, 0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.0625,6.95857142857,1.5221875,5.72285714286,1.251875,5.69714285714,1.24625,0.481636363636,0.233,-0.0468181818182,0.606181818182,0.424818181818,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.03125,0.0,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.09375,0.09375,0.0625,0.03125,0.0,0.09375,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.1875,0.09375,-1.503586,0.237166666667,0.82528125,-0.003275,5.8382375,0.683889642857,0.0,0.0359375,2.15435233333,0.517022,0.0,0.0,0.0,0.092625,0.0,0.447794642857,0.0,0.12071875,0.0,0.0564375
dev_016.txt, 8, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,1.945,4.505,1.12625,5.95,1.4875,0.211,0.103,-0.082,0.256,0.163,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13425,0.0,-0.464375,0.0,2.202525,0.0,0.071875,0.320562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
